2025-06-18T22:00:00.009288 INFO   [main] [Bolt::Logger] Loaded project from '/home/boltuser/workspace/puppet'
2025-06-18T22:00:06.644068 INFO   [exec-worker-1] [Bolt::Executor] {"target":"pi-master","action":"command","object":"curl -sfL https://get.k3s.io | INSTALL_K3S_VERSION=v1.28.4+k3s1 sh -s - server --write-kubeconfig-mode 644 --disable traefik --disable servicelb","status":"success","value":{"stdout":"[INFO]  Using v1.28.4+k3s1 as release\n[INFO]  Downloading hash https://github.com/k3s-io/k3s/releases/download/v1.28.4+k3s1/sha256sum-arm64.txt\n[INFO]  Skipping binary downloaded, installed k3s matches hash\n[INFO]  Skipping installation of SELinux RPM\n[INFO]  Skipping /usr/local/bin/kubectl symlink to k3s, already exists\n[INFO]  Skipping /usr/local/bin/crictl symlink to k3s, already exists\n[INFO]  Skipping /usr/local/bin/ctr symlink to k3s, command exists in PATH at /usr/bin/ctr\n[INFO]  Creating killall script /usr/local/bin/k3s-killall.sh\n[INFO]  Creating uninstall script /usr/local/bin/k3s-uninstall.sh\n[INFO]  env: Creating environment file /etc/systemd/system/k3s.service.env\n[INFO]  systemd: Creating service file /etc/systemd/system/k3s.service\n[INFO]  systemd: Enabling k3s unit\n[INFO]  No change detected so skipping service start\n","stderr":"Created symlink /etc/systemd/system/multi-user.target.wants/k3s.service → /etc/systemd/system/k3s.service.\n","merged_output":"[INFO]  Using v1.28.4+k3s1 as release\n[INFO]  Downloading hash https://github.com/k3s-io/k3s/releases/download/v1.28.4+k3s1/sha256sum-arm64.txt\n[INFO]  Skipping binary downloaded, installed k3s matches hash\n[INFO]  Skipping installation of SELinux RPM\n[INFO]  Skipping /usr/local/bin/kubectl symlink to k3s, already exists\n[INFO]  Skipping /usr/local/bin/crictl symlink to k3s, already exists\n[INFO]  Skipping /usr/local/bin/ctr symlink to k3s, command exists in PATH at /usr/bin/ctr\n[INFO]  Creating killall script /usr/local/bin/k3s-killall.sh\n[INFO]  Creating uninstall script /usr/local/bin/k3s-uninstall.sh\n[INFO]  env: Creating environment file /etc/systemd/system/k3s.service.env\n[INFO]  systemd: Creating service file /etc/systemd/system/k3s.service\n[INFO]  systemd: Enabling k3s unit\nCreated symlink /etc/systemd/system/multi-user.target.wants/k3s.service → /etc/systemd/system/k3s.service.\n[INFO]  No change detected so skipping service start\n","exit_code":0}}
2025-06-18T22:00:06.646129 INFO   [event-publisher] [Bolt::Outputter::Logger] Finished: command 'curl -sfL https://get.k3s.io | INSTALL_K3S_VERSION=v1.28.4+k3s1 sh -s - server --write-kubeconfig-mode 644 --disable traefik --disable servicelb' with 0 failures in 1.86 sec
2025-06-18T22:00:06.646953 INFO   [event-publisher] [Bolt::Outputter::Logger] Waiting for K3s server to be ready...
2025-06-18T22:00:06.646218 INFO   [exec-worker-1] [Bolt::Executor] Running command 'while ! kubectl get nodes; do sleep 5; done' on ["pi-master"]
2025-06-18T22:00:06.648657 DEBUG  [exec-worker-1] [Bolt::Transport::SSH] Running command 'while ! kubectl get nodes; do sleep 5; done' on pi-master
2025-06-18T22:00:06.647759 INFO   [event-publisher] [Bolt::Outputter::Logger] Starting: command 'while ! kubectl get nodes; do sleep 5; done' on pi-master
2025-06-18T22:00:06.651748 DEBUG  [exec-worker-1] [pi-master] Disabling use_agent in net-ssh: ssh-agent is not available
2025-06-18T22:00:06.965964 INFO   [exec-worker-1] [Bolt::Executor] {"target":"pi-master","action":"command","object":"while ! kubectl get nodes; do sleep 5; done","status":"success","value":{"stdout":"NAME        STATUS                     ROLES                  AGE     VERSION\npi-master   Ready,SchedulingDisabled   control-plane,master   2d18h   v1.28.4+k3s1\n","stderr":"","merged_output":"NAME        STATUS                     ROLES                  AGE     VERSION\npi-master   Ready,SchedulingDisabled   control-plane,master   2d18h   v1.28.4+k3s1\n","exit_code":0}}
2025-06-18T22:00:06.967392 INFO   [exec-worker-1] [Bolt::Executor] Running command 'cat /var/lib/rancher/k3s/server/node-token' on ["pi-master"]
2025-06-18T22:00:06.967928 DEBUG  [exec-worker-1] [Bolt::Transport::SSH] Running command 'cat /var/lib/rancher/k3s/server/node-token' on pi-master
2025-06-18T22:00:06.967529 INFO   [event-publisher] [Bolt::Outputter::Logger] Finished: command 'while ! kubectl get nodes; do sleep 5; done' with 0 failures in 0.32 sec
2025-06-18T22:00:06.969394 INFO   [event-publisher] [Bolt::Outputter::Logger] Getting K3s token for worker nodes
2025-06-18T22:00:06.970056 INFO   [event-publisher] [Bolt::Outputter::Logger] Starting: command 'cat /var/lib/rancher/k3s/server/node-token' on pi-master
2025-06-18T22:00:06.971749 DEBUG  [exec-worker-1] [pi-master] Disabling use_agent in net-ssh: ssh-agent is not available
2025-06-18T22:00:07.155507 INFO   [exec-worker-1] [Bolt::Executor] {"target":"pi-master","action":"command","object":"cat /var/lib/rancher/k3s/server/node-token","status":"success","value":{"stdout":"K10f85c930e1647ab73f6dcc836d62c2987867a7d895a4faf4b15c44458be19c754::server:b023710b5e42e351997d4e12cbe84525\n","stderr":"","merged_output":"K10f85c930e1647ab73f6dcc836d62c2987867a7d895a4faf4b15c44458be19c754::server:b023710b5e42e351997d4e12cbe84525\n","exit_code":0}}
2025-06-18T22:00:07.158784 INFO   [event-publisher] [Bolt::Outputter::Logger] Finished: command 'cat /var/lib/rancher/k3s/server/node-token' with 0 failures in 0.19 sec
2025-06-18T22:00:07.159643 INFO   [event-publisher] [Bolt::Outputter::Logger] Finished: plan pi_cluster_automation::deploy in 6.68 sec
